date,rain_in,rain_mm
2016-02-08,0.0012000000000000001,0.03048
2016-02-09,0.1634,4.150359999999999
2016-02-10,0.0318,0.80772
2016-02-11,0.0603,1.53162
2016-02-12,4e-4,0.01016
2016-02-13,0,0
2016-02-14,0.0208,0.5283199999999999
2016-02-15,1.5204,38.618159999999996
2016-02-16,1.2104,30.744159999999997
2016-02-17,0,0
2016-02-18,0,0
2016-02-19,0,0
2016-02-20,0,0
2016-02-21,0.0206,0.5232399999999999
2016-02-22,0,0
2016-02-23,0.1405,3.5687
2016-02-24,1.7309,43.96486
2016-02-25,0.0912,2.31648
2016-02-26,8e-4,0.02032
2016-02-27,0,0
2016-02-28,0,0
2016-02-29,1e-4,0.00254
2016-03-01,1.6704,42.42816
2016-03-02,0,0
2016-03-03,0.4602,11.689079999999999
2016-03-04,3.0000000000000003e-4,0.00762
2016-03-05,1e-4,0.00254
2016-03-06,0,0
2016-03-07,0,0
2016-03-08,0,0
2016-03-09,0,0
2016-03-10,1.7504,44.460159999999995
2016-03-11,0.2906,7.38124
2016-03-12,0.06,1.5239999999999998
2016-03-13,1.6504,41.92016
2016-03-14,3.0000000000000003e-4,0.00762
2016-03-15,0,0
2016-03-16,1e-4,0.00254
2016-03-17,0,0
2016-03-18,0,0
2016-03-19,3.0000000000000003e-4,0.00762
2016-03-20,0.0102,0.25908
2016-03-21,0,0
2016-03-22,0,0
2016-03-23,0,0
2016-03-24,2.5004,63.51015999999999
2016-03-25,0,0
2016-03-26,0,0
2016-03-27,0.050300000000000004,1.27762
2016-03-28,0.23049999999999998,5.854699999999999
2016-03-29,0,0
2016-03-30,0,0
2016-03-31,1.1005,27.9527
2016-04-01,0.12,3.0479999999999996
2016-04-02,0,0
2016-04-03,0,0
2016-04-04,0,0
2016-04-05,0,0
2016-04-06,0.31020000000000003,7.87908
2016-04-07,4e-4,0.01016
2016-04-08,0.0405,1.0287
2016-04-09,0,0
2016-04-10,0.0403,1.02362
2016-04-11,7e-4,0.017779999999999997
2016-04-12,0.0201,0.51054
2016-04-13,0,0
2016-04-14,0.0101,0.25654
2016-04-15,2e-4,0.00508
2016-04-16,0,0
2016-04-17,0,0
2016-04-18,0,0
2016-04-19,0,0
2016-04-20,0,0
2016-04-21,0.6201,15.750539999999999
2016-04-22,0,0
2016-04-23,0,0
2016-04-24,0,0
2016-04-25,0,0
2016-04-26,0,0
2016-04-27,0.4301,10.924539999999999
2016-04-28,1e-4,0.00254
2016-04-29,1e-4,0.00254
2016-04-30,0.17049999999999998,4.330699999999999
2016-05-01,6.000000000000001e-4,0.01524
2016-05-02,0.7405,18.8087
2016-05-03,4e-4,0.01016
2016-05-04,0.07010000000000001,1.7805400000000002
2016-05-05,0,0
2016-05-06,0,0
2016-05-07,0,0
2016-05-08,0,0
2016-05-09,0,0
2016-05-10,0.0803,2.0396199999999998
2016-05-11,0.03,0.7619999999999999
2016-05-12,0.1202,3.05308
2016-05-13,0,0
2016-05-14,3.0000000000000003e-4,0.00762
2016-05-15,0,0
2016-05-16,0,0
2016-05-17,0.1707,4.33578
2016-05-18,0,0
2016-05-19,0,0
2016-05-20,3.8602,98.04907999999999
2016-05-21,0,0
2016-05-22,0,0
2016-05-23,0,0
2016-05-24,0,0
2016-05-25,2e-4,0.00508
2016-05-26,0.6901999999999999,17.531079999999996
2016-05-27,2e-4,0.00508
2016-05-28,0,0
2016-05-29,0,0
2016-05-30,0,0
2016-05-31,0,0
2016-06-01,0.08,2.032
2016-06-02,0.2601,6.60654
2016-06-03,0.01,0.254
2016-06-04,1.3106,33.28924
2016-06-05,0.16040000000000001,4.07416
2016-06-06,0,0
2016-06-07,0,0
2016-06-08,0,0
2016-06-09,0,0
2016-06-10,0,0
2016-06-11,0,0
2016-06-12,0,0
2016-06-13,0.0803,2.0396199999999998
2016-06-14,0.16999999999999998,4.318
2016-06-15,0.5404,13.726159999999998
2016-06-16,0,0
2016-06-17,0,0
2016-06-18,1e-4,0.00254
2016-06-19,0,0
2016-06-20,0,0
2016-06-21,0,0
2016-06-22,0,0
2016-06-23,0,0
2016-06-24,2.6201,66.55054
2016-06-25,0,0
2016-06-26,0,0
2016-06-27,0.0808,2.05232
2016-06-28,1.03,26.162
2016-06-29,0,0
2016-06-30,0,0
2016-07-01,0.0103,0.26161999999999996
2016-07-02,0,0
2016-07-03,0,0
2016-07-04,0.9801,24.89454
2016-07-05,3.2003999999999997,81.29015999999999
2016-07-06,2.1803,55.379619999999996
2016-07-07,3.9506,100.34524
2016-07-08,0,0
2016-07-09,0.24000000000000002,6.096
2016-07-10,0,0
2016-07-11,0.07,1.778
2016-07-12,0,0
2016-07-13,0,0
2016-07-14,0.25,6.35
2016-07-15,0,0
2016-07-16,3.0000000000000003e-4,0.00762
2016-07-17,0,0
2016-07-18,0,0
2016-07-19,2e-4,0.00508
2016-07-20,0,0
2016-07-21,0,0
2016-07-22,0,0
2016-07-23,0,0
2016-07-24,0,0
2016-07-25,5e-4,0.0127
2016-07-26,0.16,4.064
2016-07-27,0.05,1.27
2016-07-28,1.4104999999999999,35.826699999999995
2016-07-29,1e-4,0.00254
2016-07-30,0,0
2016-07-31,0.38,9.652
2016-08-01,0,0
2016-08-02,0.1201,3.05054
2016-08-03,1.6901,42.92854
2016-08-04,0,0
2016-08-05,2.4102,61.21908
2016-08-06,0.0801,2.03454
2016-08-07,2e-4,0.00508
2016-08-08,0,0
2016-08-09,2.2405,56.908699999999996
2016-08-10,0,0
2016-08-11,1e-4,0.00254
2016-08-12,0,0
2016-08-13,0,0
2016-08-14,1e-4,0.00254
2016-08-15,0.1403,3.56362
2016-08-16,0.17020000000000002,4.32308
2016-08-17,0,0
2016-08-18,0.1202,3.05308
2016-08-19,0.8509,21.612859999999998
2016-08-20,1.4808,37.61232
2016-08-21,1.5613000000000001,39.65702
2016-08-22,0,0
2016-08-23,0,0
2016-08-24,0,0
2016-08-25,1.25,31.75
2016-08-26,0,0
2016-08-27,2.45,62.230000000000004
2016-08-28,0,0
2016-08-29,0,0
2016-08-30,0,0
2016-08-31,0,0
2016-09-01,0,0
2016-09-02,0,0
2016-09-03,0,0
2016-09-04,0,0
2016-09-05,0,0
2016-09-06,0,0
2016-09-07,0,0
2016-09-08,0,0
2016-09-09,0,0
2016-09-10,0.6803,17.279619999999998
2016-09-11,0,0
2016-09-12,0,0
2016-09-13,0,0
2016-09-14,0,0
2016-09-15,0,0
2016-09-16,0,0
2016-09-17,1.7302,43.94708
2016-09-18,0.4702,11.94308
2016-09-19,0,0
2016-09-20,0,0
2016-09-21,0,0
2016-09-22,0,0
2016-09-23,0,0
2016-09-24,0,0
2016-09-25,0,0
2016-09-26,0.1003,2.5476199999999998
2016-09-27,0,0
2016-09-28,1e-4,0.00254
2016-09-29,0.0404,1.02616
2016-09-30,0.1402,3.5610799999999996
2016-10-01,0,0
2016-10-02,0,0
2016-10-03,0,0
2016-10-04,0,0
2016-10-05,0,0
2016-10-06,0,0
2016-10-07,0,0
2016-10-08,0,0
2016-10-09,0,0
2016-10-10,0,0
2016-10-11,0,0
2016-10-12,0,0
2016-10-13,0,0
2016-10-14,0.0704,1.78816
2016-10-15,0,0
2016-10-16,0,0
2016-10-17,0,0
2016-10-18,0,0
2016-10-19,0,0
2016-10-20,0.37020000000000003,9.403080000000001
2016-10-21,0.020900000000000002,0.53086
2016-10-22,0,0
2016-10-23,0,0
2016-10-24,0,0
2016-10-25,0,0
2016-10-26,0,0
2016-10-27,3.0000000000000003e-4,0.00762
2016-10-28,0,0
2016-10-29,0,0
2016-10-30,0,0
2016-10-31,0,0
2016-11-01,0,0
2016-11-02,0,0
2016-11-03,0,0
2016-11-04,0,0
2016-11-05,0,0
2016-11-06,0,0
2016-11-07,0,0
2016-11-08,0,0
2016-11-09,0.0103,0.26161999999999996
2016-11-10,0,0
2016-11-11,0,0
2016-11-12,0,0
2016-11-13,0,0
2016-11-14,0,0
2016-11-15,1e-4,0.00254
2016-11-16,0,0
2016-11-17,0,0
2016-11-18,0,0
2016-11-19,0.42010000000000003,10.67054
2016-11-20,0,0
2016-11-21,0,0
2016-11-22,0,0
2016-11-23,0.0103,0.26161999999999996
2016-11-24,0,0
2016-11-25,0,0
2016-11-26,0,0
2016-11-27,2e-4,0.00508
2016-11-28,0.1206,3.06324
2016-11-29,1.4301000000000001,36.32454
2016-11-30,1.1702,29.723079999999996
2016-12-01,0,0
2016-12-02,0,0
2016-12-03,1e-4,0.00254
2016-12-04,0.5212,13.23848
2016-12-05,0.0501,1.27254
2016-12-06,1.2812999999999999,32.545019999999994
2016-12-07,0,0
2016-12-08,0,0
2016-12-09,0,0
2016-12-10,0,0
2016-12-11,2e-4,0.00508
2016-12-12,2.7104,68.84415999999999
2016-12-13,0.1906,4.841239999999999
2016-12-14,0,0
2016-12-15,0,0
2016-12-16,0,0
2016-12-17,0.0107,0.27177999999999997
2016-12-18,3.2908,83.58632
2016-12-19,0,0
2016-12-20,3.0000000000000003e-4,0.00762
2016-12-21,0,0
2016-12-22,0,0
2016-12-23,0,0
2016-12-24,4.1505,105.42269999999999
2016-12-25,0.16060000000000002,4.07924
2016-12-26,0,0
2016-12-27,1.5008000000000001,38.12032
2016-12-28,1e-4,0.00254
2016-12-29,0.25020000000000003,6.35508
2016-12-30,0,0
2016-12-31,0.2406,6.11124
2017-01-01,0.191,4.8514
2017-01-02,0.0307,0.77978
2017-01-03,1.7614,44.73956
2017-01-04,4e-4,0.01016
2017-01-05,0,0
2017-01-06,0.1118,2.83972
2017-01-07,0,0
2017-01-08,0,0
2017-01-09,0,0
2017-01-10,4e-4,0.01016
2017-01-11,0.5211,13.23594
2017-01-12,4e-4,0.01016
2017-01-13,0.0613,1.5570199999999998
2017-01-14,6.000000000000001e-4,0.01524
2017-01-15,0.0703,1.78562
2017-01-16,0,0
2017-01-17,1.3505,34.3027
2017-01-18,0,0
2017-01-19,1.2505,31.762699999999995
2017-01-20,1.1801,29.974539999999998
2017-01-21,0,0
2017-01-22,0.0402,1.02108
2017-01-23,0.0303,0.76962
2017-01-24,0,0
2017-01-25,3.0000000000000003e-4,0.00762
2017-01-26,0,0
2017-01-27,0,0
2017-01-28,0,0
2017-01-29,0.1307,3.31978
2017-01-30,3.0000000000000003e-4,0.00762
2017-01-31,0,0
2017-02-01,0,0
2017-02-02,3.0000000000000003e-4,0.00762
2017-02-03,0,0
2017-02-04,0,0
2017-02-05,2e-4,0.00508
2017-02-06,0.6900999999999999,17.528539999999996
2017-02-07,0.32020000000000004,8.133080000000001
2017-02-08,0.32,8.128
2017-02-09,1e-4,0.00254
2017-02-10,0,0
2017-02-11,4e-4,0.01016
2017-02-12,1e-4,0.00254
2017-02-13,0,0
2017-02-14,0.0606,1.53924
2017-02-15,1.02,25.907999999999998
2017-02-16,0,0
2017-02-17,0,0
2017-02-18,0.0605,1.5367
2017-02-19,0,0
2017-02-20,0,0
2017-02-21,3.0000000000000003e-4,0.00762
2017-02-22,0.0608,1.54432
2017-02-23,0,0
2017-02-24,0,0
2017-02-25,0,0
2017-02-26,0,0
2017-02-27,0.0103,0.26161999999999996
2017-02-28,0.2405,6.1087
2017-03-01,2.8003,71.12762
2017-03-02,0,0
2017-03-03,0,0
2017-03-04,0,0
2017-03-05,0,0
2017-03-06,1e-4,0.00254
2017-03-07,1.3609,34.56686
2017-03-08,0,0
2017-03-09,0,0
2017-03-10,3.1202,79.25308
2017-03-11,0.3306,8.39724
2017-03-12,0,0
2017-03-13,0.08,2.032
2017-03-14,0.0103,0.26161999999999996
2017-03-15,0,0
2017-03-16,0,0
2017-03-17,0.0306,0.7772399999999999
2017-03-18,0.8905,22.618699999999997
2017-03-19,0,0
2017-03-20,0,0
2017-03-21,0.9702,24.643079999999998
2017-03-22,2e-4,0.00508
2017-03-23,1e-4,0.00254
2017-03-24,0,0
2017-03-25,0.0402,1.02108
2017-03-26,0.1705,4.3307
2017-03-27,0.1102,2.79908
2017-03-28,0.2802,7.11708
2017-03-29,0,0
2017-03-30,0.01,0.254
2017-03-31,0.14020000000000002,3.5610800000000005
2017-04-01,0,0
2017-04-02,0,0
2017-04-03,0.2308,5.8623199999999995
2017-04-04,1e-4,0.00254
2017-04-05,0,0
2017-04-06,0.011600000000000001,0.29464
2017-04-07,0,0
2017-04-08,0,0
2017-04-09,0,0
2017-04-10,0,0
2017-04-11,0.0201,0.51054
2017-04-12,0.2801,7.11454
2017-04-13,0,0
2017-04-14,0,0
2017-04-15,0,0
2017-04-16,2e-4,0.00508
2017-04-17,0.7703,19.56562
2017-04-18,3.9903,101.35361999999999
2017-04-19,0.56,14.224
2017-04-20,0.08,2.032
2017-04-21,1.1805,29.9847
2017-04-22,6.301,160.0454
2017-04-23,1.141,28.981399999999997
2017-04-24,0.5,12.7
2017-04-25,0,0
2017-04-26,0,0
2017-04-27,0.5404,13.726159999999998
2017-04-28,0.0101,0.25654
2017-04-29,0,0
2017-04-30,0.5,12.7
2017-05-01,0.3004,7.630159999999999
2017-05-02,0,0
2017-05-03,0,0
2017-05-04,1.4407,36.59378
2017-05-05,0.28150000000000003,7.1501
2017-05-06,0,0
2017-05-07,0,0
2017-05-08,0,0
2017-05-09,0,0
2017-05-10,0,0
2017-05-11,1e-4,0.00254
2017-05-12,1.9011,48.28794
2017-05-13,0,0
2017-05-14,0,0
2017-05-15,0,0
2017-05-16,0,0
2017-05-17,0,0
2017-05-18,0,0
2017-05-19,2e-4,0.00508
2017-05-20,1.31,33.274
2017-05-21,0.3905,9.9187
2017-05-22,0,0
2017-05-23,0,0
2017-05-24,0.5007,12.71778
2017-05-25,0.0102,0.25908
2017-05-26,0,0
2017-05-27,0.040600000000000004,1.0312400000000002
2017-05-28,0.7505,19.062699999999996
2017-05-29,0,0
2017-05-30,0.1305,3.3146999999999998
2017-05-31,0,0
2017-06-01,0,0
2017-06-02,0,0
2017-06-03,0,0
2017-06-04,0.0404,1.02616
2017-06-05,1.8006,45.73524
2017-06-06,0.02,0.508
2017-06-07,0,0
2017-06-08,0,0
2017-06-09,0,0
2017-06-10,0,0
2017-06-11,0,0
2017-06-12,0,0
2017-06-13,0.01,0.254
2017-06-14,2e-4,0.00508
2017-06-15,1.7702,44.96308
2017-06-16,0,0
2017-06-17,0,0
2017-06-18,2.6102,66.29907999999999
2017-06-19,0.0202,0.51308
2017-06-20,0,0
2017-06-21,0,0
2017-06-22,1.7807000000000002,45.229780000000005
2017-06-23,0.8909,22.62886
2017-06-24,0,0
2017-06-25,0,0
2017-06-26,0,0
2017-06-27,0,0
2017-06-28,0,0
2017-06-29,4e-4,0.01016
2017-06-30,0.0102,0.25908
2017-07-01,0.7401,18.79854
2017-07-02,0,0
2017-07-03,0,0
2017-07-04,0.7101999999999999,18.03908
2017-07-05,1.8605,47.256699999999995
2017-07-06,1.5502,39.37508
2017-07-07,0.86,21.843999999999998
2017-07-08,2e-4,0.00508
2017-07-09,0,0
2017-07-10,0,0
2017-07-11,0,0
2017-07-12,0,0
2017-07-13,2e-4,0.00508
2017-07-14,0.1803,4.579619999999999
2017-07-15,4.56,115.82399999999998
2017-07-16,0,0
2017-07-17,0,0
2017-07-18,0,0
2017-07-19,0.08,2.032
2017-07-20,0,0
2017-07-21,0,0
2017-07-22,0,0
2017-07-23,0,0
2017-07-24,0,0
2017-07-25,0,0
2017-07-26,0,0
2017-07-27,0,0
2017-07-28,0.1612,4.09448
2017-07-29,0,0
2017-07-30,0,0
2017-07-31,0,0
2017-08-01,0,0
2017-08-02,0.9501,24.13254
2017-08-03,1e-4,0.00254
2017-08-04,1.4601000000000002,37.08654
2017-08-05,0,0
2017-08-06,0.19,4.826
2017-08-07,5.4405,138.18869999999998
2017-08-08,0,0
2017-08-09,0,0
2017-08-10,0,0
2017-08-11,0,0
2017-08-12,2e-4,0.00508
2017-08-13,0,0
2017-08-14,0.7807,19.829779999999996
2017-08-15,2e-4,0.00508
2017-08-16,2.2605,57.4167
2017-08-17,0.09,2.2859999999999996
2017-08-18,0.0103,0.26161999999999996
2017-08-19,0,0
2017-08-20,0,0
2017-08-21,0,0
2017-08-22,1.01,25.654
2017-08-23,0.76,19.304
2017-08-24,0,0
2017-08-25,0,0
2017-08-26,0,0
2017-08-27,0,0
2017-08-28,0.1203,3.05562
2017-08-29,0,0
2017-08-30,0.35,8.889999999999999
2017-08-31,2.7104,68.84415999999999
2017-09-01,10.5208,267.22832
2017-09-02,0.1404,3.5661599999999996
2017-09-03,0,0
2017-09-04,0,0
2017-09-05,0.8505,21.6027
2017-09-06,0,0
2017-09-07,0,0
2017-09-08,0,0
2017-09-09,0,0
2017-09-10,0,0
2017-09-11,0.040100000000000004,1.01854
2017-09-12,1.281,32.5374
2017-09-13,0.17200000000000001,4.3688
2017-09-14,0.0904,2.2961599999999995
2017-09-15,0,0
2017-09-16,0,0
2017-09-17,0,0
2017-09-18,0,0
2017-09-19,0.9,22.86
2017-09-20,3.0000000000000003e-4,0.00762
2017-09-21,0.08,2.032
2017-09-22,0,0
2017-09-23,0,0
2017-09-24,0,0
2017-09-25,0,0
2017-09-26,0,0
2017-09-27,0,0
2017-09-28,0,0
2017-09-29,0,0
2017-09-30,0,0
2017-10-01,0,0
2017-10-02,0,0
2017-10-03,0,0
2017-10-04,0,0
2017-10-05,0,0
2017-10-06,0,0
2017-10-07,0.01,0.254
2017-10-08,0.7009,17.80286
2017-10-09,0,0
2017-10-10,0.6402,16.26108
2017-10-11,5e-4,0.0127
2017-10-12,0,0
2017-10-13,0,0
2017-10-14,0,0
2017-10-15,0.0404,1.02616
2017-10-16,2e-4,0.00508
2017-10-17,0,0
2017-10-18,0,0
2017-10-19,0,0
2017-10-20,0,0
2017-10-21,0,0
2017-10-22,2e-4,0.00508
2017-10-23,1.9315,49.0601
2017-10-24,0.0101,0.25654
2017-10-25,0,0
2017-10-26,0,0
2017-10-27,0,0
2017-10-28,3.3902,86.11108
2017-10-29,0,0
2017-10-30,0,0
2017-10-31,0,0
2017-11-01,0.0205,0.5206999999999999
2017-11-02,3.0000000000000003e-4,0.00762
2017-11-03,0.47050000000000003,11.9507
2017-11-04,0,0
2017-11-05,0,0
2017-11-06,0.3507,8.907779999999999
2017-11-07,7.551,191.7954
2017-11-08,3.0000000000000003e-4,0.00762
2017-11-09,0,0
2017-11-10,0,0
2017-11-11,0,0
2017-11-12,2e-4,0.00508
2017-11-13,0,0
2017-11-14,0,0
2017-11-15,0.12040000000000001,3.05816
2017-11-16,1e-4,0.00254
2017-11-17,0,0
2017-11-18,1.1501000000000001,29.21254
2017-11-19,4e-4,0.01016
2017-11-20,0,0
2017-11-21,0,0
2017-11-22,0,0
2017-11-23,0,0
2017-11-24,0,0
2017-11-25,0,0
2017-11-26,0,0
2017-11-27,0,0
2017-11-28,0,0
2017-11-29,0,0
2017-11-30,0.6404,16.26616
2017-12-01,0,0
2017-12-02,0,0
2017-12-03,0,0
2017-12-04,0,0
2017-12-05,1.0206,25.923239999999996
2017-12-06,0,0
2017-12-07,0,0
2017-12-08,0,0
2017-12-09,0,0
2017-12-10,0,0
2017-12-11,0,0
2017-12-12,1e-4,0.00254
2017-12-13,0,0
2017-12-14,0,0
2017-12-15,0,0
2017-12-16,0,0
2017-12-17,0.14,3.556
2017-12-18,0,0
2017-12-19,0.1106,2.80924
2017-12-20,1.7713,44.99102
2017-12-21,3.0000000000000003e-4,0.00762
2017-12-22,0.7504,19.060159999999996
2017-12-23,5.4911,139.47394
2017-12-24,0.0205,0.5206999999999999
2017-12-25,7e-4,0.017779999999999997
2017-12-26,0,0
2017-12-27,0,0
2017-12-28,0,0
2017-12-29,0,0
2017-12-30,0,0
2017-12-31,0,0
2018-01-01,2e-4,0.00508
2018-01-02,0,0
2018-01-03,0,0
2018-01-04,3.0000000000000003e-4,0.00762
2018-01-05,0,0
2018-01-06,0,0
2018-01-07,1e-4,0.00254
2018-01-08,0.4611,11.71194
2018-01-09,0.1303,3.30962
2018-01-10,0,0
2018-01-11,0.0705,1.7906999999999997
2018-01-12,0.5623,14.28242
2018-01-13,0.002,0.0508
2018-01-14,0,0
2018-01-15,0,0
2018-01-16,0.18130000000000002,4.605020000000001
2018-01-17,0.0013000000000000002,0.03302
2018-01-18,0,0
2018-01-19,0,0
2018-01-20,0,0
2018-01-21,0,0
2018-01-22,0.1701,4.320539999999999
2018-01-23,0,0
2018-01-24,0,0
2018-01-25,0,0
2018-01-26,0,0
2018-01-27,0.3101,7.876539999999999
2018-01-28,0.6606,16.779239999999998
2018-01-29,2e-4,0.00508
2018-01-30,1e-4,0.00254
2018-01-31,0,0
2018-02-01,0.4502,11.43508
2018-02-02,0.0104,0.26415999999999995
2018-02-03,0,0
2018-02-04,1.0705,27.1907
2018-02-05,0,0
2018-02-06,0.2901,7.36854
2018-02-07,2.0404,51.826159999999994
2018-02-08,0,0
2018-02-09,0,0
2018-02-10,4.6302,117.60708
2018-02-11,2.1304,54.112159999999996
2018-02-12,1e-4,0.00254
2018-02-13,0,0
2018-02-14,0.5205,13.220699999999999
2018-02-15,0.0202,0.51308
2018-02-16,0.2204,5.59816
2018-02-17,2.1601,54.86653999999999
2018-02-18,0,0
2018-02-19,0,0
2018-02-20,0,0
2018-02-21,0.6602,16.76908
2018-02-22,1.8105,45.9867
2018-02-23,0,0
2018-02-24,0.0705,1.7906999999999997
2018-02-25,1.7701,44.960539999999995
2018-02-26,0.09040000000000001,2.29616
2018-02-27,0,0
2018-02-28,0.8906000000000001,22.62124
2018-03-01,0.7705,19.5707
2018-03-02,0,0
2018-03-03,0,0
2018-03-04,0,0
2018-03-05,0.07050000000000001,1.7907000000000002
2018-03-06,0.1203,3.05562
2018-03-07,0,0
2018-03-08,0.0308,0.78232
2018-03-09,0,0
2018-03-10,0.0302,0.76708
2018-03-11,1.1904000000000001,30.23616
2018-03-12,0.29150000000000004,7.404100000000001
2018-03-13,0,0
2018-03-14,0,0
2018-03-15,0,0
2018-03-16,0,0
2018-03-17,0.4102,10.41908
2018-03-18,0,0
2018-03-19,0.0508,1.29032
2018-03-20,0.1303,3.30962
2018-03-21,0.0011,0.02794
2018-03-22,0,0
2018-03-23,0,0
2018-03-24,0.1408,3.57632
2018-03-25,3.7002,93.98508
2018-03-26,0,0
2018-03-27,0,0
2018-03-28,0.1809,4.59486
2018-03-29,6.8804,174.76216
2018-03-30,0.09079999999999999,2.3063199999999995
2018-03-31,0,0
2018-04-01,0.0802,2.0370799999999996
2018-04-02,0.0012000000000000001,0.03048
2018-04-03,0,0
2018-04-04,2.6906,68.34124
2018-04-05,0,0
2018-04-06,0.1702,4.323079999999999
2018-04-07,0.0604,1.53416
2018-04-08,0,0
2018-04-09,0,0
2018-04-10,0,0
2018-04-11,0,0
2018-04-12,0,0
2018-04-13,0,0
2018-04-14,1.2604,32.01416
2018-04-15,2.3109,58.69686
2018-04-16,0.0108,0.27432
2018-04-17,0,0
2018-04-18,0,0
2018-04-19,0.29000000000000004,7.3660000000000005
2018-04-20,0,0
2018-04-21,0,0
2018-04-22,1.7002,43.18508
2018-04-23,2.5211,64.03594
2018-04-24,0.0407,1.03378
2018-04-25,1e-4,0.00254
2018-04-26,0.1804,4.58216
2018-04-27,0,0
2018-04-28,0,0
2018-04-29,0,0
2018-04-30,0,0
2018-05-01,0,0
2018-05-02,0,0
2018-05-03,0,0
2018-05-04,0.0402,1.02108
2018-05-05,2.9904,75.95616
2018-05-06,0.0302,0.76708
2018-05-07,0.0303,0.76962
2018-05-08,0,0
2018-05-09,0,0
2018-05-10,0.24029999999999999,6.103619999999999
2018-05-11,0,0
2018-05-12,0,0
2018-05-13,0,0
2018-05-14,0,0
2018-05-15,2e-4,0.00508
2018-05-16,0,0
2018-05-17,4.86,123.444
2018-05-18,0.6701,17.02054
2018-05-19,0.09,2.2859999999999996
2018-05-20,0.0601,1.52654
2018-05-21,0.2403,6.10362
2018-05-22,0.4001,10.16254
2018-05-23,2e-4,0.00508
2018-05-24,0,0
2018-05-25,0,0
2018-05-26,0.7601,19.30654
2018-05-27,0,0
2018-05-28,0.0602,1.5290799999999998
2018-05-29,0.5212,13.23848
2018-05-30,0.1105,2.8066999999999998
2018-05-31,4e-4,0.01016
2018-06-01,2.8206,71.64324
2018-06-02,0,0
2018-06-03,0,0
2018-06-04,0,0
2018-06-05,0,0
2018-06-06,0,0
2018-06-07,0,0
2018-06-08,0,0
2018-06-09,0,0
2018-06-10,3.8303000000000003,97.28962
2018-06-11,0,0
2018-06-12,3.0000000000000003e-4,0.00762
2018-06-13,1e-4,0.00254
2018-06-14,0,0
2018-06-15,2e-4,0.00508
2018-06-16,1e-4,0.00254
2018-06-17,0.7,17.779999999999998
2018-06-18,0.25,6.35
2018-06-19,0,0
2018-06-20,4e-4,0.01016
2018-06-21,0.201,5.1054
2018-06-22,0.0503,1.2776199999999998
2018-06-23,0,0
2018-06-24,0.2702,6.863079999999999
2018-06-25,0,0
2018-06-26,0.2705,6.8707
2018-06-27,1.4403,36.583619999999996
2018-06-28,0.6705,17.0307
2018-06-29,0,0
2018-06-30,0,0
2018-07-01,4e-4,0.01016
2018-07-02,0.1204,3.0581599999999995
2018-07-03,5e-4,0.0127
2018-07-04,0,0
2018-07-05,0.0601,1.52654
2018-07-06,1.4404000000000001,36.58616
2018-07-07,3.0000000000000003e-4,0.00762
2018-07-08,0,0
2018-07-09,0,0
2018-07-10,0.2901,7.36854
2018-07-11,0.0301,0.7645399999999999
2018-07-12,0,0
2018-07-13,0,0
2018-07-14,0,0
2018-07-15,3.0507,77.48778
2018-07-16,1e-4,0.00254
2018-07-17,1.25,31.75
2018-07-18,0,0
2018-07-19,0,0
2018-07-20,0,0
2018-07-21,2e-4,0.00508
2018-07-22,0.020300000000000002,0.5156200000000001
2018-07-23,3.0000000000000003e-4,0.00762
2018-07-24,0,0
2018-07-25,0,0
2018-07-26,0,0
2018-07-27,0,0
2018-07-28,0,0
2018-07-29,0,0
2018-07-30,0,0
2018-07-31,0,0
2018-08-01,1.2804,32.52216
2018-08-02,0,0
2018-08-03,0,0
2018-08-04,0,0
2018-08-05,2.15,54.60999999999999
2018-08-06,0,0
2018-08-07,2e-4,0.00508
2018-08-08,0.7801,19.81454
2018-08-09,0.26030000000000003,6.61162
2018-08-10,0.8505,21.6027
2018-08-11,0,0
2018-08-12,0,0
2018-08-13,0,0
2018-08-14,0,0
2018-08-15,0,0
2018-08-16,0.1706,4.33324
2018-08-17,1.4701,37.34054
2018-08-18,5.8003,147.32762
2018-08-19,0,0
2018-08-20,1.0004,25.410159999999998
2018-08-21,0.45030000000000003,11.43762
2018-08-22,0,0
2018-08-23,0,0
2018-08-24,0,0
2018-08-25,0,0
2018-08-26,0,0
2018-08-27,0,0
2018-08-28,0,0
2018-08-29,0.2301,5.844539999999999
2018-08-30,0,0
2018-08-31,0.0904,2.2961599999999995
2018-09-01,0.0402,1.02108
2018-09-02,0,0
2018-09-03,0,0
2018-09-04,0,0
2018-09-05,2e-4,0.00508
2018-09-06,0.4304,10.93216
2018-09-07,0,0
2018-09-08,0.87,22.098
2018-09-09,2.5904000000000003,65.79616
2018-09-10,3.0000000000000003e-4,0.00762
2018-09-11,0,0
2018-09-12,0,0
2018-09-13,0,0
2018-09-14,0,0
2018-09-15,0,0
2018-09-16,0,0
2018-09-17,1e-4,0.00254
2018-09-18,0,0
2018-09-19,0,0
2018-09-20,0,0
2018-09-21,0.02,0.508
2018-09-22,0.8104,20.58416
2018-09-23,4.341,110.2614
2018-09-24,2.0903,53.09362
2018-09-25,0.2201,5.59054
2018-09-26,1.1305,28.7147
2018-09-27,2.2706,57.67323999999999
2018-09-28,0,0
2018-09-29,0,0
2018-09-30,0,0
2018-10-01,0,0
2018-10-02,0.6601,16.76654
2018-10-03,0,0
2018-10-04,0,0
2018-10-05,0,0
2018-10-06,0,0
