station,date,rain_in
CKV,2014-04-22,3.0000000000000003e-4
CKV,2014-04-23,0
CKV,2014-04-24,0
CKV,2014-04-25,0.1501
CKV,2014-04-26,0
CKV,2014-04-27,2e-4
CKV,2014-04-28,1.1807
CKV,2014-04-29,0.1101
CKV,2014-04-30,0.0105
CKV,2014-05-01,2e-4
CKV,2014-05-02,0
CKV,2014-05-03,0
CKV,2014-05-04,0
CKV,2014-05-05,0
CKV,2014-05-06,0
CKV,2014-05-07,0
CKV,2014-05-08,0
CKV,2014-05-09,0.2801
CKV,2014-05-10,0.3302
CKV,2014-05-11,3.0000000000000003e-4
CKV,2014-05-12,0
CKV,2014-05-13,0
CKV,2014-05-14,0.3002
CKV,2014-05-15,0.0606
CKV,2014-05-16,2e-4
CKV,2014-05-17,1e-4
CKV,2014-05-18,0
CKV,2014-05-19,0
CKV,2014-05-20,3.0000000000000003e-4
CKV,2014-05-21,0
CKV,2014-05-22,0
CKV,2014-05-23,0
CKV,2014-05-24,0
CKV,2014-05-25,0.35009999999999997
CKV,2014-05-26,0
CKV,2014-05-27,0
CKV,2014-05-28,0.0902
CKV,2014-05-29,0
CKV,2014-05-30,0
CKV,2014-05-31,0
CKV,2014-06-01,0.0502
CKV,2014-06-02,1e-4
CKV,2014-06-03,0.0101
CKV,2014-06-04,0
CKV,2014-06-05,2.7101
CKV,2014-06-06,0
CKV,2014-06-07,0.6201
CKV,2014-06-08,0
CKV,2014-06-09,0.0704
CKV,2014-06-10,0.5602
CKV,2014-06-11,0.0102
CKV,2014-06-12,0
CKV,2014-06-13,0.3503
CKV,2014-06-14,0
CKV,2014-06-15,0
CKV,2014-06-16,0
CKV,2014-06-17,0
CKV,2014-06-18,0.01
CKV,2014-06-19,0
CKV,2014-06-20,0.1101
CKV,2014-06-21,0
CKV,2014-06-22,0
CKV,2014-06-23,0.11
CKV,2014-06-24,3.0000000000000003e-4
CKV,2014-06-25,1e-4
CKV,2014-06-26,0
CKV,2014-06-27,1e-4
CKV,2014-06-28,1e-4
CKV,2014-06-29,0.030100000000000002
CKV,2014-06-30,0
CKV,2014-07-01,0
CKV,2014-07-02,0.6103000000000001
CKV,2014-07-03,0
CKV,2014-07-04,0
CKV,2014-07-05,0
CKV,2014-07-06,0
CKV,2014-07-07,0
CKV,2014-07-08,2e-4
CKV,2014-07-09,0
CKV,2014-07-10,0
CKV,2014-07-11,0
CKV,2014-07-12,0
CKV,2014-07-13,0
CKV,2014-07-14,0.0504
CKV,2014-07-15,0.07
CKV,2014-07-16,0
CKV,2014-07-17,0
CKV,2014-07-18,1e-4
CKV,2014-07-19,0.0101
CKV,2014-07-20,0.0101
CKV,2014-07-21,0
CKV,2014-07-22,0
CKV,2014-07-23,0
CKV,2014-07-24,0
CKV,2014-07-25,0
CKV,2014-07-26,0
CKV,2014-07-27,0
CKV,2014-07-28,0
CKV,2014-07-29,0
CKV,2014-07-30,0
CKV,2014-07-31,0
CKV,2014-08-01,0
CKV,2014-08-02,0
CKV,2014-08-03,0
CKV,2014-08-04,0
CKV,2014-08-05,0
CKV,2014-08-06,0
CKV,2014-08-07,0.65
CKV,2014-08-08,0.0302
CKV,2014-08-09,0.02
CKV,2014-08-10,0
CKV,2014-08-11,0.0303
CKV,2014-08-12,0
CKV,2014-08-13,0
CKV,2014-08-14,0
CKV,2014-08-15,0
CKV,2014-08-16,1e-4
CKV,2014-08-17,0.9202
CKV,2014-08-18,0
CKV,2014-08-19,0
CKV,2014-08-20,0.24000000000000002
CKV,2014-08-21,0.3401
CKV,2014-08-22,0
CKV,2014-08-23,0.0601
CKV,2014-08-24,0.5700000000000001
CKV,2014-08-25,0
CKV,2014-08-26,0.0101
CKV,2014-08-27,0.01
CKV,2014-08-28,0.2301
CKV,2014-08-29,0
CKV,2014-08-30,0.0902
CKV,2014-08-31,1.0206
CKV,2014-09-01,0.15
CKV,2014-09-02,0.13
CKV,2014-09-03,0
CKV,2014-09-04,0
CKV,2014-09-05,0
CKV,2014-09-06,0
CKV,2014-09-07,2e-4
CKV,2014-09-08,0
CKV,2014-09-09,0
CKV,2014-09-10,0
CKV,2014-09-11,0.18030000000000002
CKV,2014-09-12,0
CKV,2014-09-13,2e-4
CKV,2014-09-14,0
CKV,2014-09-15,0
CKV,2014-09-16,0.0101
CKV,2014-09-17,0
CKV,2014-09-18,0
CKV,2014-09-19,0
CKV,2014-09-20,0
CKV,2014-09-21,0
CKV,2014-09-22,0
CKV,2014-09-23,0
CKV,2014-09-24,0
CKV,2014-09-25,0
CKV,2014-09-26,0
CKV,2014-09-27,0
CKV,2014-09-28,0
CKV,2014-09-29,0
CKV,2014-09-30,0
CKV,2014-10-01,0
CKV,2014-10-02,1e-4
CKV,2014-10-03,0.42030000000000006
CKV,2014-10-04,1e-4
CKV,2014-10-05,0
CKV,2014-10-06,0.2003
CKV,2014-10-07,0.1301
CKV,2014-10-08,0.24000000000000002
CKV,2014-10-09,0.1301
CKV,2014-10-10,1.2703
CKV,2014-10-11,1e-4
CKV,2014-10-12,0.1704
CKV,2014-10-13,1.8901999999999999
CKV,2014-10-14,1.4804
CKV,2014-10-15,0.1707
CKV,2014-10-16,0.0303
CKV,2014-10-17,0
CKV,2014-10-18,0
CKV,2014-10-19,0
CKV,2014-10-20,1e-4
CKV,2014-10-21,0
CKV,2014-10-22,0
CKV,2014-10-23,0
CKV,2014-10-24,0
CKV,2014-10-25,0
CKV,2014-10-26,0
CKV,2014-10-27,0
CKV,2014-10-28,0.12040000000000001
CKV,2014-10-29,0.1003
CKV,2014-10-30,0
CKV,2014-10-31,0.0509
CKV,2014-11-01,0
CKV,2014-11-02,0
CKV,2014-11-03,0
CKV,2014-11-04,0
CKV,2014-11-05,0.9102
CKV,2014-11-06,0.0202
CKV,2014-11-07,0
CKV,2014-11-08,0
CKV,2014-11-09,0
CKV,2014-11-10,0
CKV,2014-11-11,0.0404
CKV,2014-11-12,0.0101
CKV,2014-11-13,0
CKV,2014-11-14,5e-4
CKV,2014-11-15,0
CKV,2014-11-16,0.2105
CKV,2014-11-17,0.1207
CKV,2014-11-18,3.0000000000000003e-4
CKV,2014-11-19,0
CKV,2014-11-20,0
CKV,2014-11-21,0
CKV,2014-11-22,0.0012000000000000001
CKV,2014-11-23,0.4006
CKV,2014-11-24,0.1702
CKV,2014-11-25,0
CKV,2014-11-26,0.0801
CKV,2014-11-27,0.040100000000000004
CKV,2014-11-28,0
CKV,2014-11-29,0
CKV,2014-11-30,0
CKV,2014-12-01,0.0507
CKV,2014-12-02,2e-4
CKV,2014-12-03,0
CKV,2014-12-04,0.1407
CKV,2014-12-05,0.6602
CKV,2014-12-06,1.4304
CKV,2014-12-07,0
CKV,2014-12-08,0
CKV,2014-12-09,0
CKV,2014-12-10,1e-4
CKV,2014-12-11,0
CKV,2014-12-12,0
CKV,2014-12-13,0
CKV,2014-12-14,0
CKV,2014-12-15,0.020300000000000002
CKV,2014-12-16,0
CKV,2014-12-17,0
CKV,2014-12-18,0.0804
CKV,2014-12-19,0
CKV,2014-12-20,0
CKV,2014-12-21,0
CKV,2014-12-22,0
CKV,2014-12-23,0.5104
CKV,2014-12-24,0.2204
CKV,2014-12-25,4e-4
CKV,2014-12-26,0
CKV,2014-12-27,0.2401
CKV,2014-12-28,0.1207
CKV,2014-12-29,0
CKV,2014-12-30,0
CKV,2014-12-31,0
CKV,2015-01-01,2e-4
CKV,2015-01-02,0.0107
CKV,2015-01-03,0.1501
CKV,2015-01-04,0.0407
CKV,2015-01-05,0.0013000000000000002
CKV,2015-01-06,3.0000000000000003e-4
CKV,2015-01-07,8e-4
CKV,2015-01-08,0
CKV,2015-01-09,0
CKV,2015-01-10,0
CKV,2015-01-11,0.0102
CKV,2015-01-12,0.6305999999999999
CKV,2015-01-13,0
CKV,2015-01-14,0
CKV,2015-01-15,5e-4
CKV,2015-01-16,0
CKV,2015-01-17,0
CKV,2015-01-18,2e-4
CKV,2015-01-19,0
CKV,2015-01-20,0
CKV,2015-01-21,3.0000000000000003e-4
CKV,2015-01-22,0
CKV,2015-01-23,0.1405
CKV,2015-01-24,0.0501
CKV,2015-01-25,0.1403
CKV,2015-01-26,0.2904
CKV,2015-01-27,0
CKV,2015-01-28,0
CKV,2015-01-29,2e-4
CKV,2015-01-30,0.0103
CKV,2015-01-31,0
CKV,2015-02-01,0.93
CKV,2015-02-02,0.0905
CKV,2015-02-03,0
CKV,2015-02-04,0
CKV,2015-02-05,2e-4
CKV,2015-02-06,0
CKV,2015-02-07,0
CKV,2015-02-08,0
CKV,2015-02-09,0
CKV,2015-02-10,0
CKV,2015-02-11,0
CKV,2015-02-12,4e-4
CKV,2015-02-13,0
CKV,2015-02-14,0
CKV,2015-02-15,0
CKV,2015-02-16,0.7104
CKV,2015-02-17,3.0000000000000003e-4
CKV,2015-02-18,0.0206
CKV,2015-02-19,5e-4
CKV,2015-02-20,0.0501
CKV,2015-02-21,2.9603
CKV,2015-02-22,0
CKV,2015-02-23,0
CKV,2015-02-24,0
CKV,2015-02-25,0
CKV,2015-02-26,1e-4
CKV,2015-02-27,0
CKV,2015-02-28,0
CKV,2015-03-01,0.0905
CKV,2015-03-02,0.11
CKV,2015-03-03,0.09
CKV,2015-03-04,1.52
CKV,2015-03-05,0.25
CKV,2015-03-06,6.000000000000001e-4
CKV,2015-03-07,0
CKV,2015-03-08,0
CKV,2015-03-09,2e-4
CKV,2015-03-10,1.0502
CKV,2015-03-11,0
CKV,2015-03-12,0
CKV,2015-03-13,1.0104
CKV,2015-03-14,0.2304
CKV,2015-03-15,0
CKV,2015-03-16,0
CKV,2015-03-17,0
CKV,2015-03-18,0
CKV,2015-03-19,0.10060000000000001
CKV,2015-03-20,0.0402
CKV,2015-03-21,0
CKV,2015-03-22,0
CKV,2015-03-23,0
CKV,2015-03-24,0
CKV,2015-03-25,0
CKV,2015-03-26,0.2806
CKV,2015-03-27,3.0000000000000003e-4
CKV,2015-03-28,1e-4
CKV,2015-03-29,0
CKV,2015-03-30,0.0102
CKV,2015-03-31,0
CKV,2015-04-01,0
CKV,2015-04-02,0.9301
CKV,2015-04-03,0.7901
CKV,2015-04-04,0
CKV,2015-04-05,0
CKV,2015-04-06,0.4602
CKV,2015-04-07,0.0304
CKV,2015-04-08,0
CKV,2015-04-09,0
CKV,2015-04-10,1.2703
CKV,2015-04-11,0
CKV,2015-04-12,0
CKV,2015-04-13,0.0902
CKV,2015-04-14,1.6002
CKV,2015-04-15,0.1605
CKV,2015-04-16,0.5204
CKV,2015-04-17,0
CKV,2015-04-18,0
CKV,2015-04-19,1.3303
CKV,2015-04-20,0.2501
CKV,2015-04-21,0
CKV,2015-04-22,0.0704
CKV,2015-04-23,0
CKV,2015-04-24,2e-4
CKV,2015-04-25,0.01
CKV,2015-04-26,0.3101
CKV,2015-04-27,0
CKV,2015-04-28,0
CKV,2015-04-29,0
CKV,2015-04-30,0
CKV,2015-05-01,0
CKV,2015-05-02,0
CKV,2015-05-03,0
CKV,2015-05-04,0
CKV,2015-05-05,0
CKV,2015-05-06,0
CKV,2015-05-07,0
CKV,2015-05-08,0
CKV,2015-05-09,0
CKV,2015-05-10,1e-4
CKV,2015-05-11,0
CKV,2015-05-12,0
CKV,2015-05-13,0
CKV,2015-05-14,0
CKV,2015-05-15,0.05
CKV,2015-05-16,1.8103
CKV,2015-05-17,0.2802
CKV,2015-05-18,0.3801
CKV,2015-05-19,0
CKV,2015-05-20,0.0502
CKV,2015-05-21,0
CKV,2015-05-22,0
CKV,2015-05-23,0
CKV,2015-05-24,0
CKV,2015-05-25,2.3004
CKV,2015-05-26,2e-4
CKV,2015-05-27,0.1101
CKV,2015-05-28,0
CKV,2015-05-29,0
CKV,2015-05-30,0.28
CKV,2015-05-31,0.17
CKV,2015-06-01,0.2701
CKV,2015-06-02,0
CKV,2015-06-03,0
CKV,2015-06-04,0
CKV,2015-06-05,0
CKV,2015-06-06,0
CKV,2015-06-07,0.05
CKV,2015-06-08,0.7002
CKV,2015-06-09,0
CKV,2015-06-10,0
CKV,2015-06-11,0
CKV,2015-06-12,0
CKV,2015-06-13,0
CKV,2015-06-14,0
CKV,2015-06-15,0
CKV,2015-06-16,0
CKV,2015-06-17,0
CKV,2015-06-18,1e-4
CKV,2015-06-19,0.0803
CKV,2015-06-20,0.2902
CKV,2015-06-21,0
CKV,2015-06-22,0
CKV,2015-06-23,1e-4
CKV,2015-06-24,0
CKV,2015-06-25,0
CKV,2015-06-26,0.7801
CKV,2015-06-27,0.0603
CKV,2015-06-28,0
CKV,2015-06-29,0.0701
CKV,2015-06-30,0
CKV,2015-07-01,0.0501
CKV,2015-07-02,1.1802000000000001
CKV,2015-07-03,0.0902
CKV,2015-07-04,0.1202
CKV,2015-07-05,0
CKV,2015-07-06,0
CKV,2015-07-07,0.2001
CKV,2015-07-08,1.3302
CKV,2015-07-09,0
CKV,2015-07-10,0
CKV,2015-07-11,0
CKV,2015-07-12,0
CKV,2015-07-13,0
CKV,2015-07-14,0
CKV,2015-07-15,0.37
CKV,2015-07-16,0
CKV,2015-07-17,0
CKV,2015-07-18,0
CKV,2015-07-19,0
CKV,2015-07-20,2e-4
CKV,2015-07-21,0.07
CKV,2015-07-22,0
CKV,2015-07-23,0.55
CKV,2015-07-24,0
CKV,2015-07-25,0
CKV,2015-07-26,0.11
CKV,2015-07-27,0
CKV,2015-07-28,0.76
CKV,2015-07-29,2.4701
CKV,2015-07-30,0.18
CKV,2015-07-31,0
CKV,2015-08-01,0
CKV,2015-08-02,0
CKV,2015-08-03,0
CKV,2015-08-04,0
CKV,2015-08-05,0.9702
CKV,2015-08-06,0.0303
CKV,2015-08-07,0
CKV,2015-08-08,0
CKV,2015-08-09,0
CKV,2015-08-10,1e-4
CKV,2015-08-11,0
CKV,2015-08-12,0
CKV,2015-08-13,0
CKV,2015-08-14,0
CKV,2015-08-15,0.1501
CKV,2015-08-16,0
CKV,2015-08-17,0.08030000000000001
CKV,2015-08-18,0
CKV,2015-08-19,0.04
CKV,2015-08-20,0.08020000000000001
CKV,2015-08-21,0
CKV,2015-08-22,3.0000000000000003e-4
CKV,2015-08-23,1e-4
CKV,2015-08-24,0
CKV,2015-08-25,0
CKV,2015-08-26,7e-4
CKV,2015-08-27,7e-4
CKV,2015-08-28,0.0013000000000000002
CKV,2015-08-29,0.0015
CKV,2015-08-30,0.040100000000000004
CKV,2015-08-31,0.01
CKV,2015-09-01,0
CKV,2015-09-02,0
CKV,2015-09-03,0
CKV,2015-09-04,0
CKV,2015-09-05,0.06
CKV,2015-09-06,0
CKV,2015-09-07,0
CKV,2015-09-08,0
CKV,2015-09-09,0.07
CKV,2015-09-10,0.32
CKV,2015-09-11,0.32
CKV,2015-09-12,0
CKV,2015-09-13,0
CKV,2015-09-14,0
CKV,2015-09-15,0
CKV,2015-09-16,0
CKV,2015-09-17,0
CKV,2015-09-18,0
CKV,2015-09-19,0
CKV,2015-09-20,0
CKV,2015-09-21,0
CKV,2015-09-22,0
CKV,2015-09-23,0
CKV,2015-09-24,0
CKV,2015-09-25,0.0102
CKV,2015-09-26,0.0601
CKV,2015-09-27,0.0502
CKV,2015-09-28,0
CKV,2015-09-29,1.3103
CKV,2015-09-30,0
CKV,2015-10-01,0.0202
CKV,2015-10-02,2e-4
CKV,2015-10-03,0.1404
CKV,2015-10-04,0.0301
CKV,2015-10-05,0
CKV,2015-10-06,0
CKV,2015-10-07,0
CKV,2015-10-08,0
CKV,2015-10-09,0.3
CKV,2015-10-10,0.10010000000000001
CKV,2015-10-11,0
CKV,2015-10-12,0.16
CKV,2015-10-13,0.09999999999999999
CKV,2015-10-14,0
CKV,2015-10-15,0
CKV,2015-10-16,0.0302
CKV,2015-10-17,0
CKV,2015-10-18,0
CKV,2015-10-19,0
CKV,2015-10-20,0
CKV,2015-10-21,0
CKV,2015-10-22,0
CKV,2015-10-23,0
CKV,2015-10-24,0.0305
CKV,2015-10-25,0.5407
CKV,2015-10-26,0.2506
CKV,2015-10-27,1.95
CKV,2015-10-28,0.9503
CKV,2015-10-29,0
CKV,2015-10-30,0
CKV,2015-10-31,0.0304
CKV,2015-11-01,0.1004
CKV,2015-11-02,0
CKV,2015-11-03,0
CKV,2015-11-04,0
CKV,2015-11-05,0
CKV,2015-11-06,0.8602
CKV,2015-11-07,0
CKV,2015-11-08,0
CKV,2015-11-09,0.2101
CKV,2015-11-10,0
CKV,2015-11-11,0
CKV,2015-11-12,0.10010000000000001
CKV,2015-11-13,0
CKV,2015-11-14,0
CKV,2015-11-15,0
CKV,2015-11-16,0.0805
CKV,2015-11-17,0.3402
CKV,2015-11-18,2.5404
CKV,2015-11-19,0
CKV,2015-11-20,0
CKV,2015-11-21,0.1
CKV,2015-11-22,0
CKV,2015-11-23,0
CKV,2015-11-24,0
CKV,2015-11-25,0
CKV,2015-11-26,0
CKV,2015-11-27,1e-4
CKV,2015-11-28,1.0007
CKV,2015-11-29,0.6904
CKV,2015-11-30,0.5703
CKV,2015-12-01,0.8304
CKV,2015-12-02,0
CKV,2015-12-03,0
CKV,2015-12-04,0
CKV,2015-12-05,0
CKV,2015-12-06,0
CKV,2015-12-07,0
CKV,2015-12-08,1e-4
CKV,2015-12-09,0
CKV,2015-12-10,0
CKV,2015-12-11,0
CKV,2015-12-12,0
CKV,2015-12-13,0
CKV,2015-12-14,0.5004
CKV,2015-12-15,0
CKV,2015-12-16,2e-4
CKV,2015-12-17,0.0202
CKV,2015-12-18,4e-4
CKV,2015-12-19,0
CKV,2015-12-20,0
CKV,2015-12-21,0.2603
CKV,2015-12-22,0.2303
CKV,2015-12-23,0.0207
CKV,2015-12-24,0.4401
CKV,2015-12-25,1.04
CKV,2015-12-26,0.5802
CKV,2015-12-27,0.1401
CKV,2015-12-28,1.7502
CKV,2015-12-29,0
CKV,2015-12-30,0
CKV,2015-12-31,0
CKV,2016-01-01,0
CKV,2016-01-02,0
CKV,2016-01-03,0
CKV,2016-01-04,0
CKV,2016-01-05,0
CKV,2016-01-06,0
CKV,2016-01-07,0
CKV,2016-01-08,0.2802
CKV,2016-01-09,0.39030000000000004
CKV,2016-01-10,0.1904
CKV,2016-01-11,0
CKV,2016-01-12,0
CKV,2016-01-13,0
CKV,2016-01-14,0
CKV,2016-01-15,0.3502
CKV,2016-01-16,0
CKV,2016-01-17,0
CKV,2016-01-18,0
CKV,2016-01-19,0
CKV,2016-01-20,0.2901
CKV,2016-01-21,0
CKV,2016-01-22,0.4611
CKV,2016-01-23,0.0013000000000000002
CKV,2016-01-24,0
CKV,2016-01-25,0
CKV,2016-01-26,0.07050000000000001
CKV,2016-01-27,0
CKV,2016-01-28,0
CKV,2016-01-29,0
CKV,2016-01-30,0
CKV,2016-01-31,0
CKV,2016-02-01,0.3103
CKV,2016-02-02,0.23
CKV,2016-02-03,1.1501
CKV,2016-02-04,0
CKV,2016-02-05,0
CKV,2016-02-06,0
CKV,2016-02-07,0
CKV,2016-02-08,0.0204
CKV,2016-02-09,0.0022
CKV,2016-02-10,0.0109
CKV,2016-02-11,3.0000000000000003e-4
CKV,2016-02-12,0
CKV,2016-02-13,0
CKV,2016-02-14,0.1506
CKV,2016-02-15,0.4405
CKV,2016-02-16,0.4503
CKV,2016-02-17,0
CKV,2016-02-18,0
CKV,2016-02-19,0
CKV,2016-02-20,0
CKV,2016-02-21,0.0805
CKV,2016-02-22,0
CKV,2016-02-23,0.0801
CKV,2016-02-24,1.5904
CKV,2016-02-25,0.0709
CKV,2016-02-26,1e-4
CKV,2016-02-27,1e-4
CKV,2016-02-28,0
CKV,2016-02-29,0
CKV,2016-03-01,0.33
CKV,2016-03-02,0
CKV,2016-03-03,0.1802
CKV,2016-03-04,0.0102
CKV,2016-03-05,0.0011
CKV,2016-03-06,3.0000000000000003e-4
CKV,2016-03-07,0
CKV,2016-03-08,0
CKV,2016-03-09,0.0303
CKV,2016-03-10,2.3602000000000003
CKV,2016-03-11,0.04
CKV,2016-03-12,0.2901
CKV,2016-03-13,1.3203
CKV,2016-03-14,0.2301
CKV,2016-03-15,4e-4
CKV,2016-03-16,0
CKV,2016-03-17,0
CKV,2016-03-18,0
CKV,2016-03-19,4e-4
CKV,2016-03-20,0.0201
CKV,2016-03-21,0
CKV,2016-03-22,0
CKV,2016-03-23,0
CKV,2016-03-24,0.2401
CKV,2016-03-25,0
CKV,2016-03-26,4e-4
CKV,2016-03-27,2e-4
CKV,2016-03-28,0.15
CKV,2016-03-29,1e-4
CKV,2016-03-30,0
CKV,2016-03-31,1.9705000000000001
CKV,2016-04-01,1e-4
CKV,2016-04-02,0
CKV,2016-04-03,0
CKV,2016-04-04,0
CKV,2016-04-05,0
CKV,2016-04-06,0.21000000000000002
CKV,2016-04-07,0.030100000000000002
CKV,2016-04-08,0.0403
CKV,2016-04-09,0
CKV,2016-04-10,0.020300000000000002
CKV,2016-04-11,0.3401
CKV,2016-04-12,0.13
CKV,2016-04-13,0
CKV,2016-04-14,0.0402
CKV,2016-04-15,0
CKV,2016-04-16,0
CKV,2016-04-17,0
CKV,2016-04-18,1e-4
CKV,2016-04-19,0
CKV,2016-04-20,0
CKV,2016-04-21,0.5405
CKV,2016-04-22,0.19030000000000002
CKV,2016-04-23,3.0000000000000003e-4
CKV,2016-04-24,0.0105
CKV,2016-04-25,0
CKV,2016-04-26,0
CKV,2016-04-27,0.3305
CKV,2016-04-28,0.0404
CKV,2016-04-29,0.0501
CKV,2016-04-30,0.6402
CKV,2016-05-01,0.0606
CKV,2016-05-02,0.5701
CKV,2016-05-03,0
CKV,2016-05-04,0.0605
CKV,2016-05-05,0
CKV,2016-05-06,1e-4
CKV,2016-05-07,1e-4
CKV,2016-05-08,0
CKV,2016-05-09,0.0501
CKV,2016-05-10,0.2901
CKV,2016-05-11,0.7902
CKV,2016-05-12,0.29000000000000004
CKV,2016-05-13,0
CKV,2016-05-14,0.0101
CKV,2016-05-15,3.0000000000000003e-4
CKV,2016-05-16,0.01
CKV,2016-05-17,0.1709
CKV,2016-05-18,0.2702
CKV,2016-05-19,7e-4
CKV,2016-05-20,1.1602
CKV,2016-05-21,1e-4
CKV,2016-05-22,7e-4
CKV,2016-05-23,0
CKV,2016-05-24,0
CKV,2016-05-25,1.1605
CKV,2016-05-26,0.3305
CKV,2016-05-27,0.0602
CKV,2016-05-28,0
CKV,2016-05-29,0
CKV,2016-05-30,2e-4
CKV,2016-05-31,0
CKV,2016-06-01,0.0301
CKV,2016-06-02,1e-4
CKV,2016-06-03,0
CKV,2016-06-04,0.9502
CKV,2016-06-05,0.1701
CKV,2016-06-06,1e-4
CKV,2016-06-07,0
CKV,2016-06-08,0
CKV,2016-06-09,4e-4
CKV,2016-06-10,2e-4
CKV,2016-06-11,1e-4
CKV,2016-06-12,1e-4
CKV,2016-06-13,0
CKV,2016-06-14,0
CKV,2016-06-15,0.5801
CKV,2016-06-16,1e-4
CKV,2016-06-17,0
CKV,2016-06-18,0
CKV,2016-06-19,1e-4
CKV,2016-06-20,0
CKV,2016-06-21,1e-4
CKV,2016-06-22,0
CKV,2016-06-23,0
CKV,2016-06-24,1.7999999999999998
CKV,2016-06-25,0
CKV,2016-06-26,0
CKV,2016-06-27,1.2
CKV,2016-06-28,0.15050000000000002
CKV,2016-06-29,0
CKV,2016-06-30,1e-4
CKV,2016-07-01,0.0201
CKV,2016-07-02,1e-4
CKV,2016-07-03,2e-4
CKV,2016-07-04,0.6803
CKV,2016-07-05,0.42
CKV,2016-07-06,0.5202
CKV,2016-07-07,3.3402
CKV,2016-07-08,0
CKV,2016-07-09,0.32
CKV,2016-07-10,1e-4
CKV,2016-07-11,0
CKV,2016-07-12,1.0701
CKV,2016-07-13,0
CKV,2016-07-14,0.38
CKV,2016-07-15,0.07010000000000001
CKV,2016-07-16,0.0202
CKV,2016-07-17,2e-4
CKV,2016-07-18,0
CKV,2016-07-19,2e-4
CKV,2016-07-20,0
CKV,2016-07-21,4e-4
CKV,2016-07-22,1e-4
CKV,2016-07-23,0
CKV,2016-07-24,0.14
CKV,2016-07-25,0
CKV,2016-07-26,0.7202999999999999
CKV,2016-07-27,0.0102
CKV,2016-07-28,3.4602
CKV,2016-07-29,0.6103
CKV,2016-07-30,0.18009999999999998
CKV,2016-07-31,3.0000000000000003e-4
CKV,2016-08-01,0.1501
CKV,2016-08-02,0.0902
CKV,2016-08-03,1.1302
CKV,2016-08-04,0.7302000000000001
CKV,2016-08-05,0.4004
CKV,2016-08-06,0.13
CKV,2016-08-07,1e-4
CKV,2016-08-08,0
CKV,2016-08-09,0.0102
CKV,2016-08-10,0
CKV,2016-08-11,3.0000000000000003e-4
CKV,2016-08-12,0
CKV,2016-08-13,0.01
CKV,2016-08-14,0.2404
CKV,2016-08-15,0.0202
CKV,2016-08-16,0.0102
CKV,2016-08-17,0.2803
CKV,2016-08-18,1.0304
CKV,2016-08-19,0.0901
CKV,2016-08-20,0.5703
CKV,2016-08-21,0.5004
CKV,2016-08-22,6.000000000000001e-4
CKV,2016-08-23,6.000000000000001e-4
CKV,2016-08-24,0
CKV,2016-08-25,2e-4
CKV,2016-08-26,4e-4
CKV,2016-08-27,0.4901
CKV,2016-08-28,0
CKV,2016-08-29,0
CKV,2016-08-30,0.2
CKV,2016-08-31,3.0000000000000003e-4
CKV,2016-09-01,0
CKV,2016-09-02,0
CKV,2016-09-03,0
CKV,2016-09-04,0
CKV,2016-09-05,2e-4
CKV,2016-09-06,4e-4
CKV,2016-09-07,5e-4
CKV,2016-09-08,0
CKV,2016-09-09,0
CKV,2016-09-10,0.72
CKV,2016-09-11,2e-4
CKV,2016-09-12,5e-4
CKV,2016-09-13,0
CKV,2016-09-14,0
CKV,2016-09-15,0
CKV,2016-09-16,0.01
CKV,2016-09-17,0.5601
CKV,2016-09-18,2e-4
CKV,2016-09-19,7e-4
CKV,2016-09-20,3.0000000000000003e-4
CKV,2016-09-21,2e-4
CKV,2016-09-22,3.0000000000000003e-4
CKV,2016-09-23,3.0000000000000003e-4
CKV,2016-09-24,3.0000000000000003e-4
CKV,2016-09-25,2e-4
CKV,2016-09-26,0.3403
CKV,2016-09-27,0.0108
CKV,2016-09-28,1e-4
CKV,2016-09-29,0.0103
CKV,2016-09-30,0.3508
CKV,2016-10-01,0.0201
CKV,2016-10-02,2e-4
CKV,2016-10-03,3.0000000000000003e-4
CKV,2016-10-04,5e-4
CKV,2016-10-05,0
CKV,2016-10-06,0
CKV,2016-10-07,0
CKV,2016-10-08,0
CKV,2016-10-09,0
CKV,2016-10-10,0
CKV,2016-10-11,0
CKV,2016-10-12,0
CKV,2016-10-13,1e-4
CKV,2016-10-14,0.0501
CKV,2016-10-15,0
CKV,2016-10-16,0
CKV,2016-10-17,0
CKV,2016-10-18,0
CKV,2016-10-19,0
CKV,2016-10-20,0.13
CKV,2016-10-21,0.040100000000000004
CKV,2016-10-22,0
CKV,2016-10-23,0
CKV,2016-10-24,0
CKV,2016-10-25,0
CKV,2016-10-26,0
CKV,2016-10-27,0.0101
CKV,2016-10-28,0
CKV,2016-10-29,0
CKV,2016-10-30,0
CKV,2016-10-31,0
CKV,2016-11-01,0
CKV,2016-11-02,0
CKV,2016-11-03,0
CKV,2016-11-04,0
CKV,2016-11-05,0
CKV,2016-11-06,0
CKV,2016-11-07,0
CKV,2016-11-08,0.0202
CKV,2016-11-09,2e-4
CKV,2016-11-10,0
CKV,2016-11-11,0
CKV,2016-11-12,0
CKV,2016-11-13,0
CKV,2016-11-14,0
CKV,2016-11-15,0.040100000000000004
CKV,2016-11-16,0
CKV,2016-11-17,0
CKV,2016-11-18,0
CKV,2016-11-19,0.4302
CKV,2016-11-20,0
CKV,2016-11-21,0
CKV,2016-11-22,0
CKV,2016-11-23,0.0707
CKV,2016-11-24,0.0501
CKV,2016-11-25,0
