date,value,qualifiers,station,rain_in
2021-09-30,25800,A,ASH,1e-4
2021-09-30,25800,A,BNA,0
2021-09-30,25800,A,CKV,0
2021-09-30,25800,A,MRB,0
2021-10-01,19300,A,ASH,0
2021-10-01,19300,A,BNA,0
2021-10-01,19300,A,CKV,0
2021-10-01,19300,A,MRB,0
2021-10-02,19000,A,ASH,0
2021-10-02,19000,A,BNA,0.0601
2021-10-02,19000,A,CKV,0.4001
2021-10-02,19000,A,MRB,0
2021-10-03,15200,A,ASH,0.0204
2021-10-03,15200,A,BNA,1.3403
2021-10-03,15200,A,CKV,0.1402
2021-10-03,15200,A,MRB,2e-4
2021-10-04,15000,A,ASH,1.1905
2021-10-04,15000,A,BNA,0
2021-10-04,15000,A,CKV,0
2021-10-04,15000,A,MRB,0.0405
2021-10-05,20400,A,ASH,0.5201
2021-10-05,20400,A,BNA,0.5802
2021-10-05,20400,A,CKV,0.0402
2021-10-05,20400,A,MRB,1e-4
2021-10-06,20100,A,ASH,0
2021-10-06,20100,A,BNA,0.5303
2021-10-06,20100,A,CKV,1.0402
2021-10-06,20100,A,MRB,3.0000000000000003e-4
2021-10-07,33100,A,ASH,0
2021-10-07,33100,A,BNA,0.15
2021-10-07,33100,A,CKV,0.0201
2021-10-07,33100,A,MRB,0.01
2021-10-08,54200,A,ASH,0
2021-10-08,54200,A,BNA,0
2021-10-08,54200,A,CKV,0
2021-10-08,54200,A,MRB,0
2021-10-09,49400,A,ASH,0
2021-10-09,49400,A,BNA,0
2021-10-09,49400,A,CKV,0
2021-10-09,49400,A,MRB,0
2021-10-10,48100,A,ASH,0
2021-10-10,48100,A,BNA,0
2021-10-10,48100,A,CKV,0
2021-10-10,48100,A,MRB,0.0903
2021-10-11,34100,A,ASH,1e-4
2021-10-11,34100,A,BNA,0
2021-10-11,34100,A,CKV,0.01
2021-10-11,34100,A,MRB,2e-4
2021-10-12,30900,A,ASH,0
2021-10-12,30900,A,BNA,0.0201
2021-10-12,30900,A,CKV,0.05
2021-10-12,30900,A,MRB,0
2021-10-13,37500,A,ASH,0
2021-10-13,37500,A,BNA,0
2021-10-13,37500,A,CKV,0
2021-10-13,37500,A,MRB,0
2021-10-14,36200,A,ASH,0
2021-10-14,36200,A,BNA,0
2021-10-14,36200,A,CKV,0
2021-10-14,36200,A,MRB,0
2021-10-15,29200,A,ASH,0
2021-10-15,29200,A,BNA,0.0903
2021-10-15,29200,A,CKV,0.3101
2021-10-15,29200,A,MRB,0
2021-10-16,29500,A,ASH,3.0000000000000003e-4
2021-10-16,29500,A,BNA,0.1501
2021-10-16,29500,A,CKV,0.0202
2021-10-16,29500,A,MRB,0.3700000000000001
2021-10-17,28300,A,ASH,0.62
2021-10-17,28300,A,BNA,0
2021-10-17,28300,A,CKV,0
2021-10-17,28300,A,MRB,0
2021-10-18,31100,A,ASH,0
2021-10-18,31100,A,BNA,0
2021-10-18,31100,A,CKV,0
2021-10-18,31100,A,MRB,0
2021-10-19,34600,A,ASH,0
2021-10-19,34600,A,BNA,0
2021-10-19,34600,A,CKV,0
2021-10-19,34600,A,MRB,0
2021-10-20,30900,A,ASH,0
2021-10-20,30900,A,BNA,0
2021-10-20,30900,A,CKV,0
2021-10-20,30900,A,MRB,0
2021-10-21,27200,A,ASH,2e-4
2021-10-21,27200,A,BNA,0.0601
2021-10-21,27200,A,CKV,1e-4
2021-10-21,27200,A,MRB,0
2021-10-22,27500,A,ASH,0
2021-10-22,27500,A,BNA,0
2021-10-22,27500,A,CKV,0
2021-10-22,27500,A,MRB,0.0901
2021-10-23,26700,A,ASH,0
2021-10-23,26700,A,BNA,0
2021-10-23,26700,A,CKV,3.0000000000000003e-4
2021-10-23,26700,A,MRB,0.0104
2021-10-24,24800,A,ASH,0
2021-10-24,24800,A,BNA,0
2021-10-24,24800,A,CKV,0
2021-10-24,24800,A,MRB,1e-4
2021-10-25,21200,A,ASH,0.4908
2021-10-25,21200,A,BNA,1.12
2021-10-25,21200,A,CKV,0.9406
2021-10-25,21200,A,MRB,0.0402
2021-10-26,22200,A,ASH,0.8708
2021-10-26,22200,A,BNA,0
2021-10-26,22200,A,CKV,0
2021-10-26,22200,A,MRB,0.0803
2021-10-27,21000,A,ASH,0.2908
2021-10-27,21000,A,BNA,0
2021-10-27,21000,A,CKV,0
2021-10-27,21000,A,MRB,2e-4
2021-10-28,21700,A,ASH,0.0102
2021-10-28,21700,A,BNA,0.1805
2021-10-28,21700,A,CKV,0.3502
2021-10-28,21700,A,MRB,0
2021-10-29,22900,A,ASH,0
2021-10-29,22900,A,BNA,0.32030000000000003
2021-10-29,22900,A,CKV,0.2106
2021-10-29,22900,A,MRB,1.2005
2021-10-30,20300,A,ASH,0.8302
2021-10-30,20300,A,BNA,0.1103
2021-10-30,20300,A,CKV,0.11
2021-10-30,20300,A,MRB,0.0107
2021-10-31,14100,A,ASH,1.0901
2021-10-31,14100,A,BNA,1e-4
2021-10-31,14100,A,CKV,0
2021-10-31,14100,A,MRB,2e-4
2021-11-01,15800,A,ASH,0
2021-11-01,15800,A,BNA,0
2021-11-01,15800,A,CKV,0
2021-11-01,15800,A,MRB,0
2021-11-02,16000,A,ASH,1e-4
2021-11-02,16000,A,BNA,3.0000000000000003e-4
2021-11-02,16000,A,CKV,0.0103
2021-11-02,16000,A,MRB,0.0504
2021-11-03,14800,A,ASH,6.000000000000001e-4
2021-11-03,14800,A,BNA,0
2021-11-03,14800,A,CKV,0
2021-11-03,14800,A,MRB,0
2021-11-04,16400,A,ASH,0
2021-11-04,16400,A,BNA,0
2021-11-04,16400,A,CKV,0
2021-11-04,16400,A,MRB,0
2021-11-05,17400,A,ASH,0
2021-11-05,17400,A,BNA,0
2021-11-05,17400,A,CKV,0
2021-11-05,17400,A,MRB,0
2021-11-06,13900,A,ASH,0
2021-11-06,13900,A,BNA,0
2021-11-06,13900,A,CKV,0
2021-11-06,13900,A,MRB,0
2021-11-07,13000,A,ASH,0
2021-11-07,13000,A,BNA,0
2021-11-07,13000,A,CKV,0
2021-11-07,13000,A,MRB,0
2021-11-08,13100,A,ASH,0
2021-11-08,13100,A,BNA,0
2021-11-08,13100,A,CKV,0
2021-11-08,13100,A,MRB,0
2021-11-09,15400,A,ASH,0
2021-11-09,15400,A,BNA,0
2021-11-09,15400,A,CKV,0
2021-11-09,15400,A,MRB,0
2021-11-10,16200,A,ASH,3.0000000000000003e-4
2021-11-10,16200,A,BNA,0
2021-11-10,16200,A,CKV,0
2021-11-10,16200,A,MRB,0
2021-11-11,14600,A,ASH,0
2021-11-11,14600,A,BNA,0.51
2021-11-11,14600,A,CKV,0.2703
2021-11-11,14600,A,MRB,0
2021-11-12,12900,A,ASH,1.8502
2021-11-12,12900,A,BNA,0
2021-11-12,12900,A,CKV,2e-4
2021-11-12,12900,A,MRB,1.4401
2021-11-13,11200,A,ASH,0.33
2021-11-13,11200,A,BNA,2e-4
2021-11-13,11200,A,CKV,2e-4
2021-11-13,11200,A,MRB,2e-4
2021-11-14,11100,A,ASH,1e-4
2021-11-14,11100,A,BNA,0
2021-11-14,11100,A,CKV,0.0101
2021-11-14,11100,A,MRB,0
2021-11-15,12800,A,ASH,0.0702
2021-11-15,12800,A,BNA,0
2021-11-15,12800,A,CKV,0
2021-11-15,12800,A,MRB,0
2021-11-16,14500,A,ASH,0
2021-11-16,14500,A,BNA,0
2021-11-16,14500,A,CKV,0
2021-11-16,14500,A,MRB,0
2021-11-17,13500,A,ASH,0
2021-11-17,13500,A,BNA,0
2021-11-17,13500,A,CKV,1e-4
2021-11-17,13500,A,MRB,0
2021-11-18,14600,A,ASH,0
2021-11-18,14600,A,BNA,0.23
2021-11-18,14600,A,CKV,0.7002
2021-11-18,14600,A,MRB,0.0103
2021-11-19,16200,A,ASH,0.1703
2021-11-19,16200,A,BNA,0
2021-11-19,16200,A,CKV,0
2021-11-19,16200,A,MRB,2e-4
2021-11-20,14300,A,ASH,0
2021-11-20,14300,A,BNA,0
2021-11-20,14300,A,CKV,0
2021-11-20,14300,A,MRB,0
2021-11-21,13400,A,ASH,0
2021-11-21,13400,A,BNA,0.2501
2021-11-21,13400,A,CKV,0.7001000000000001
2021-11-21,13400,A,MRB,0
2021-11-22,13400,A,ASH,0.1302
2021-11-22,13400,A,BNA,0.0501
2021-11-22,13400,A,CKV,0
2021-11-22,13400,A,MRB,0.0402
2021-11-23,15100,A,ASH,0
2021-11-23,15100,A,BNA,0
2021-11-23,15100,A,CKV,0
2021-11-23,15100,A,MRB,0
2021-11-24,16500,A,ASH,0
2021-11-24,16500,A,BNA,0
2021-11-24,16500,A,CKV,0
2021-11-24,16500,A,MRB,0
2021-11-25,15400,A,ASH,0
2021-11-25,15400,A,BNA,0.3602
2021-11-25,15400,A,CKV,0.23
2021-11-25,15400,A,MRB,0
2021-11-26,18200,A,ASH,0.1311
2021-11-26,18200,A,BNA,0.07010000000000001
2021-11-26,18200,A,CKV,0
2021-11-26,18200,A,MRB,0.0101
2021-11-27,16800,A,ASH,0.1202
2021-11-27,16800,A,BNA,0
2021-11-27,16800,A,CKV,0
2021-11-27,16800,A,MRB,0
2021-11-28,15200,A,ASH,0
2021-11-28,15200,A,BNA,0
2021-11-28,15200,A,CKV,0
2021-11-28,15200,A,MRB,0
2021-11-29,16500,A,ASH,1e-4
2021-11-29,16500,A,BNA,0
2021-11-29,16500,A,CKV,0
2021-11-29,16500,A,MRB,0
2021-11-30,15300,A,ASH,0
2021-11-30,15300,A,BNA,0
2021-11-30,15300,A,CKV,0
2021-11-30,15300,A,MRB,1e-4
2021-12-01,13700,A,ASH,0
2021-12-01,13700,A,BNA,0.04
2021-12-01,13700,A,CKV,1e-4
2021-12-01,13700,A,MRB,2e-4
2021-12-02,14600,A,ASH,0.0805
2021-12-02,14600,A,BNA,1e-4
2021-12-02,14600,A,CKV,0
2021-12-02,14600,A,MRB,0.0205
2021-12-03,13800,A,ASH,0.0602
2021-12-03,13800,A,BNA,0
2021-12-03,13800,A,CKV,0
2021-12-03,13800,A,MRB,0
2021-12-04,14200,A,ASH,0
2021-12-04,14200,A,BNA,0
2021-12-04,14200,A,CKV,0
2021-12-04,14200,A,MRB,0
2021-12-05,12400,A,ASH,0
2021-12-05,12400,A,BNA,0.0101
2021-12-05,12400,A,CKV,0.04
2021-12-05,12400,A,MRB,0
2021-12-06,13700,A,ASH,0.08070000000000001
2021-12-06,13700,A,BNA,1.5405
2021-12-06,13700,A,CKV,0.8704000000000001
2021-12-06,13700,A,MRB,2e-4
2021-12-07,15900,A,ASH,0.1102
2021-12-07,15900,A,BNA,0
2021-12-07,15900,A,CKV,0
2021-12-07,15900,A,MRB,0
2021-12-08,18600,A,ASH,3.0000000000000003e-4
2021-12-08,18600,A,BNA,0
2021-12-08,18600,A,CKV,0
2021-12-08,18600,A,MRB,1e-4
2021-12-09,18800,A,ASH,0.0108
2021-12-09,18800,A,BNA,0
2021-12-09,18800,A,CKV,0
2021-12-09,18800,A,MRB,0
2021-12-10,20100,A,ASH,1e-4
2021-12-10,20100,A,BNA,0.15
2021-12-10,20100,A,CKV,0.0101
2021-12-10,20100,A,MRB,0
2021-12-11,15400,A,ASH,0.6901
2021-12-11,15400,A,BNA,0.2102
2021-12-11,15400,A,CKV,0.79
2021-12-11,15400,A,MRB,6.000000000000001e-4
2021-12-12,23300,A,ASH,0.3002
2021-12-12,23300,A,BNA,0
2021-12-12,23300,A,CKV,0
2021-12-12,23300,A,MRB,0.01
2021-12-13,37600,A,ASH,0
2021-12-13,37600,A,BNA,0
2021-12-13,37600,A,CKV,0
2021-12-13,37600,A,MRB,0
2021-12-14,39200,A,ASH,0
2021-12-14,39200,A,BNA,0
2021-12-14,39200,A,CKV,0
2021-12-14,39200,A,MRB,0
2021-12-15,35600,A,ASH,1e-4
2021-12-15,35600,A,BNA,0
2021-12-15,35600,A,CKV,0
2021-12-15,35600,A,MRB,0
2021-12-16,31500,A,ASH,0.1404
2021-12-16,31500,A,BNA,0.1102
2021-12-16,31500,A,CKV,0.5003
2021-12-16,31500,A,MRB,0
2021-12-17,30200,A,ASH,0
2021-12-17,30200,A,BNA,0.9004
2021-12-17,30200,A,CKV,0.48
2021-12-17,30200,A,MRB,0
2021-12-18,31800,A,ASH,0.1002
2021-12-18,31800,A,BNA,0.32039999999999996
2021-12-18,31800,A,CKV,0.0602
2021-12-18,31800,A,MRB,0.0903
2021-12-19,35700,A,ASH,0.5604
2021-12-19,35700,A,BNA,1e-4
2021-12-19,35700,A,CKV,0
2021-12-19,35700,A,MRB,2e-4
2021-12-20,35100,A,ASH,0
2021-12-20,35100,A,BNA,0
2021-12-20,35100,A,CKV,0
2021-12-20,35100,A,MRB,0
2021-12-21,37600,A,ASH,0
2021-12-21,37600,A,BNA,0
2021-12-21,37600,A,CKV,0
2021-12-21,37600,A,MRB,0
2021-12-22,37400,A,ASH,0.3403
2021-12-22,37400,A,BNA,0
2021-12-22,37400,A,CKV,0
2021-12-22,37400,A,MRB,1e-4
2021-12-23,35700,A,ASH,0
2021-12-23,35700,A,BNA,0
2021-12-23,35700,A,CKV,0
2021-12-23,35700,A,MRB,0
2021-12-24,33000,A,ASH,2e-4
2021-12-24,33000,A,BNA,0
2021-12-24,33000,A,CKV,0
2021-12-24,33000,A,MRB,0
2021-12-25,29100,A,ASH,0.4206
2021-12-25,29100,A,BNA,0
2021-12-25,29100,A,CKV,0
2021-12-25,29100,A,MRB,0.2705
2021-12-26,23800,A,ASH,0.3003
2021-12-26,23800,A,BNA,0
2021-12-26,23800,A,CKV,0
2021-12-26,23800,A,MRB,0.02
2021-12-27,17000,A,ASH,0
2021-12-27,17000,A,BNA,0
2021-12-27,17000,A,CKV,0
2021-12-27,17000,A,MRB,0.0203
2021-12-28,20500,A,ASH,0.0506
2021-12-28,20500,A,BNA,0.0204
2021-12-28,20500,A,CKV,0.2601
2021-12-28,20500,A,MRB,3.0000000000000003e-4
2021-12-29,25400,A,ASH,0
2021-12-29,25400,A,BNA,0.36010000000000003
2021-12-29,25400,A,CKV,0.1901
2021-12-29,25400,A,MRB,0.0405
2021-12-30,30600,A,ASH,0.0303
2021-12-30,30600,A,BNA,0.0801
2021-12-30,30600,A,CKV,0
2021-12-30,30600,A,MRB,0.3204
2021-12-31,37500,A,ASH,0.0304
2021-12-31,37500,A,BNA,0.01
2021-12-31,37500,A,CKV,0.0201
2021-12-31,37500,A,MRB,1e-4
2022-01-01,37100,A,ASH,0.1003
2022-01-01,37100,A,BNA,1.2901
2022-01-01,37100,A,CKV,1.6701
2022-01-01,37100,A,MRB,0.3708
2022-01-02,34500,A,ASH,0.1606
2022-01-02,34500,A,BNA,0.6402
2022-01-02,34500,A,CKV,0.2705
2022-01-02,34500,A,MRB,0.3905
2022-01-03,42500,A,ASH,0
2022-01-03,42500,A,BNA,0.2501
2022-01-03,42500,A,CKV,0.0202
2022-01-03,42500,A,MRB,0
2022-01-04,55600,A,ASH,0
2022-01-04,55600,A,BNA,0
2022-01-04,55600,A,CKV,0
2022-01-04,55600,A,MRB,0
2022-01-05,64300,A,ASH,0.1503
2022-01-05,64300,A,BNA,0
2022-01-05,64300,A,CKV,0
2022-01-05,64300,A,MRB,0
2022-01-06,65100,A,ASH,0
2022-01-06,65100,A,BNA,0.5703
2022-01-06,65100,A,CKV,0.0508
2022-01-06,65100,A,MRB,0
2022-01-07,57000,A,ASH,0.0212
2022-01-07,57000,A,BNA,1e-4
2022-01-07,57000,A,CKV,2e-4
2022-01-07,57000,A,MRB,0
2022-01-08,53400,A,ASH,0.0505
2022-01-08,53400,A,BNA,0
2022-01-08,53400,A,CKV,0
2022-01-08,53400,A,MRB,0
2022-01-09,58200,A,ASH,0.1002
2022-01-09,58200,A,BNA,1.3902
2022-01-09,58200,A,CKV,2.3002
2022-01-09,58200,A,MRB,0
2022-01-10,68500,A,ASH,1e-4
2022-01-10,68500,A,BNA,0
2022-01-10,68500,A,CKV,0
2022-01-10,68500,A,MRB,0
2022-01-11,68300,A,ASH,7e-4
2022-01-11,68300,A,BNA,0
2022-01-11,68300,A,CKV,0
2022-01-11,68300,A,MRB,0
2022-01-12,60600,A,ASH,0
2022-01-12,60600,A,BNA,0
2022-01-12,60600,A,CKV,0
2022-01-12,60600,A,MRB,0
2022-01-13,56800,A,ASH,0
2022-01-13,56800,A,BNA,2e-4
2022-01-13,56800,A,CKV,2e-4
2022-01-13,56800,A,MRB,0
2022-01-14,56000,A,ASH,0
2022-01-14,56000,A,BNA,0
2022-01-14,56000,A,CKV,0
2022-01-14,56000,A,MRB,0
2022-01-15,55200,A,ASH,0
2022-01-15,55200,A,BNA,0.0102
2022-01-15,55200,A,CKV,2e-4
2022-01-15,55200,A,MRB,0
2022-01-16,57800,A,ASH,0
2022-01-16,57800,A,BNA,1.3102
2022-01-16,57800,A,CKV,0.31020000000000003
2022-01-16,57800,A,MRB,0.2001
2022-01-17,60800,A,ASH,1.1105
2022-01-17,60800,A,BNA,3.0000000000000003e-4
2022-01-17,60800,A,CKV,2e-4
2022-01-17,60800,A,MRB,0.6804
2022-01-18,67300,A,ASH,2e-4
2022-01-18,67300,A,BNA,0
2022-01-18,67300,A,CKV,0
2022-01-18,67300,A,MRB,0
2022-01-19,62300,A,ASH,0
2022-01-19,62300,A,BNA,0.7902
2022-01-19,62300,A,CKV,0.7203
2022-01-19,62300,A,MRB,0
2022-01-20,64800,A,ASH,0.0102
2022-01-20,64800,A,BNA,0.33030000000000004
2022-01-20,64800,A,CKV,0.1405
2022-01-20,64800,A,MRB,0.0804
2022-01-21,65200,A,ASH,0
2022-01-21,65200,A,BNA,0
2022-01-21,65200,A,CKV,0
2022-01-21,65200,A,MRB,0
2022-01-22,67700,A,ASH,0
2022-01-22,67700,A,BNA,0
2022-01-22,67700,A,CKV,0
2022-01-22,67700,A,MRB,0
2022-01-23,67100,A,ASH,0
2022-01-23,67100,A,BNA,0
2022-01-23,67100,A,CKV,0
2022-01-23,67100,A,MRB,0
2022-01-24,58400,A,ASH,1e-4
2022-01-24,58400,A,BNA,0
2022-01-24,58400,A,CKV,0
2022-01-24,58400,A,MRB,0
2022-01-25,48300,A,ASH,0.0307
2022-01-25,48300,A,BNA,0
2022-01-25,48300,A,CKV,0
2022-01-25,48300,A,MRB,0
2022-01-26,47400,A,ASH,0
2022-01-26,47400,A,BNA,0
2022-01-26,47400,A,CKV,0
2022-01-26,47400,A,MRB,0
2022-01-27,47500,A,ASH,0
2022-01-27,47500,A,BNA,0
2022-01-27,47500,A,CKV,0
2022-01-27,47500,A,MRB,0
2022-01-28,46800,A,ASH,0
2022-01-28,46800,A,BNA,7e-4
2022-01-28,46800,A,CKV,4e-4
2022-01-28,46800,A,MRB,0.0503
2022-01-29,44900,A,ASH,0.0018
2022-01-29,44900,A,BNA,4e-4
2022-01-29,44900,A,CKV,5e-4
2022-01-29,44900,A,MRB,7e-4
2022-01-30,44600,A,ASH,6.000000000000001e-4
2022-01-30,44600,A,BNA,0
2022-01-30,44600,A,CKV,0
2022-01-30,44600,A,MRB,0
2022-01-31,42900,A,ASH,0
2022-01-31,42900,A,BNA,0
2022-01-31,42900,A,CKV,0
2022-01-31,42900,A,MRB,0
2022-02-01,39800,A,ASH,0
2022-02-01,39800,A,BNA,0
2022-02-01,39800,A,CKV,0
2022-02-01,39800,A,MRB,0
2022-02-02,44000,A,ASH,0
2022-02-02,44000,A,BNA,1.1803
2022-02-02,44000,A,CKV,0.5602
2022-02-02,44000,A,MRB,0
2022-02-03,56400,A,ASH,0.1806
2022-02-03,56400,A,BNA,1.1502
2022-02-03,56400,A,CKV,1.3606
2022-02-03,56400,A,MRB,0.6401
2022-02-04,61000,A,ASH,1.4808
2022-02-04,61000,A,BNA,0.031
2022-02-04,61000,A,CKV,0.0107
2022-02-04,61000,A,MRB,0.3305
2022-02-05,58600,A,ASH,0.0014
2022-02-05,58600,A,BNA,0
2022-02-05,58600,A,CKV,0
2022-02-05,58600,A,MRB,1e-4
2022-02-06,57600,A,ASH,0.15
2022-02-06,57600,A,BNA,0
2022-02-06,57600,A,CKV,0
2022-02-06,57600,A,MRB,0
2022-02-07,48200,A,ASH,0.4702
2022-02-07,48200,A,BNA,0
2022-02-07,48200,A,CKV,0
2022-02-07,48200,A,MRB,0
2022-02-08,41700,A,ASH,0.5002
2022-02-08,41700,A,BNA,0
2022-02-08,41700,A,CKV,0
2022-02-08,41700,A,MRB,0
2022-02-09,43300,A,ASH,0
2022-02-09,43300,A,BNA,0
2022-02-09,43300,A,CKV,0
2022-02-09,43300,A,MRB,0
2022-02-10,38700,A,ASH,1e-4
2022-02-10,38700,A,BNA,0
2022-02-10,38700,A,CKV,0
2022-02-10,38700,A,MRB,1e-4
2022-02-11,32100,A,ASH,1e-4
2022-02-11,32100,A,BNA,0
2022-02-11,32100,A,CKV,0
2022-02-11,32100,A,MRB,0
2022-02-12,23600,A,ASH,0
2022-02-12,23600,A,BNA,3.0000000000000003e-4
2022-02-12,23600,A,CKV,2e-4
2022-02-12,23600,A,MRB,0
2022-02-13,22800,A,ASH,9.000000000000001e-4
2022-02-13,22800,A,BNA,0
2022-02-13,22800,A,CKV,0
2022-02-13,22800,A,MRB,0.0108
2022-02-14,22300,A,ASH,0.0014
2022-02-14,22300,A,BNA,0
2022-02-14,22300,A,CKV,0
2022-02-14,22300,A,MRB,1e-4
2022-02-15,25400,A,ASH,0
2022-02-15,25400,A,BNA,0
2022-02-15,25400,A,CKV,0
2022-02-15,25400,A,MRB,0
2022-02-16,27900,A,ASH,0
2022-02-16,27900,A,BNA,0
2022-02-16,27900,A,CKV,0
2022-02-16,27900,A,MRB,0
2022-02-17,31500,A,ASH,0
2022-02-17,31500,A,BNA,2.0301
2022-02-17,31500,A,CKV,1.0802
2022-02-17,31500,A,MRB,0.17
2022-02-18,53300,A,ASH,0.3604
2022-02-18,53300,A,BNA,0
2022-02-18,53300,A,CKV,2e-4
2022-02-18,53300,A,MRB,0.1503
2022-02-19,61900,A,ASH,4e-4
2022-02-19,61900,A,BNA,0
2022-02-19,61900,A,CKV,0
2022-02-19,61900,A,MRB,0
2022-02-20,61000,A,ASH,0
2022-02-20,61000,A,BNA,0
2022-02-20,61000,A,CKV,0
2022-02-20,61000,A,MRB,0
2022-02-21,53800,A,ASH,0
2022-02-21,53800,A,BNA,2e-4
2022-02-21,53800,A,CKV,2e-4
2022-02-21,53800,A,MRB,0
2022-02-22,48600,A,ASH,0.26
2022-02-22,48600,A,BNA,1.7403
2022-02-22,48600,A,CKV,1.2603
2022-02-22,48600,A,MRB,0.08040000000000001
2022-02-23,82200,A,ASH,0.3701
2022-02-23,82200,A,BNA,0.48
2022-02-23,82200,A,CKV,0.03
2022-02-23,82200,A,MRB,0
2022-02-24,91600,A,ASH,0
2022-02-24,91600,A,BNA,1.9001
2022-02-24,91600,A,CKV,1.1004
2022-02-24,91600,A,MRB,0.0204
2022-02-25,91100,A,ASH,0.0016
2022-02-25,91100,A,BNA,0.0806
2022-02-25,91100,A,CKV,0.2403
2022-02-25,91100,A,MRB,0.5403
2022-02-26,87000,A,ASH,0.3308
2022-02-26,87000,A,BNA,0
2022-02-26,87000,A,CKV,0
2022-02-26,87000,A,MRB,0
2022-02-27,77400,A,ASH,0
2022-02-27,77400,A,BNA,0.0403
2022-02-27,77400,A,CKV,0
2022-02-27,77400,A,MRB,0
2022-02-28,71700,A,ASH,4e-4
2022-02-28,71700,A,BNA,0
2022-02-28,71700,A,CKV,0
2022-02-28,71700,A,MRB,0
2022-03-01,68600,A,ASH,2e-4
2022-03-01,68600,A,BNA,0
2022-03-01,68600,A,CKV,0
2022-03-01,68600,A,MRB,0
2022-03-02,68300,A,ASH,0.1003
2022-03-02,68300,A,BNA,0
2022-03-02,68300,A,CKV,0
2022-03-02,68300,A,MRB,0
2022-03-03,67700,A,ASH,4e-4
2022-03-03,67700,A,BNA,0
2022-03-03,67700,A,CKV,5e-4
2022-03-03,67700,A,MRB,4e-4
2022-03-04,62100,A,ASH,0
2022-03-04,62100,A,BNA,0
2022-03-04,62100,A,CKV,0
2022-03-04,62100,A,MRB,0
2022-03-05,48600,A,ASH,0
2022-03-05,48600,A,BNA,0
2022-03-05,48600,A,CKV,2e-4
2022-03-05,48600,A,MRB,0
2022-03-06,45300,A,ASH,0.0103
2022-03-06,45300,A,BNA,0
2022-03-06,45300,A,CKV,0.1903
2022-03-06,45300,A,MRB,0.0101
2022-03-07,47500,A,ASH,0.1101
2022-03-07,47500,A,BNA,0.4703000000000001
2022-03-07,47500,A,CKV,0.8402000000000001
2022-03-07,47500,A,MRB,0.0203
2022-03-08,47200,A,ASH,0.1603
2022-03-08,47200,A,BNA,0
2022-03-08,47200,A,CKV,0
2022-03-08,47200,A,MRB,0.0101
2022-03-09,49700,A,ASH,0.0702
2022-03-09,49700,A,BNA,0.2404
2022-03-09,49700,A,CKV,0.1302
2022-03-09,49700,A,MRB,0.4103
2022-03-10,50100,A,ASH,0.1502
2022-03-10,50100,A,BNA,0
2022-03-10,50100,A,CKV,0
2022-03-10,50100,A,MRB,0
2022-03-11,52200,A,ASH,0
2022-03-11,52200,A,BNA,1e-4
2022-03-11,52200,A,CKV,3.0000000000000003e-4
2022-03-11,52200,A,MRB,0
2022-03-12,55200,A,ASH,0.27090000000000003
2022-03-12,55200,A,BNA,0.2504
2022-03-12,55200,A,CKV,0.0803
2022-03-12,55200,A,MRB,0.161
2022-03-13,54300,A,ASH,4e-4
2022-03-13,54300,A,BNA,0
2022-03-13,54300,A,CKV,0
2022-03-13,54300,A,MRB,3.0000000000000003e-4
2022-03-14,54100,A,ASH,0
2022-03-14,54100,A,BNA,0
2022-03-14,54100,A,CKV,0
2022-03-14,54100,A,MRB,0
2022-03-15,48500,A,ASH,0
2022-03-15,48500,A,BNA,2e-4
2022-03-15,48500,A,CKV,2e-4
2022-03-15,48500,A,MRB,0
2022-03-16,40100,A,ASH,0.0105
2022-03-16,40100,A,BNA,0.1107
2022-03-16,40100,A,CKV,0.0301
2022-03-16,40100,A,MRB,0
2022-03-17,38100,A,ASH,0.0103
2022-03-17,38100,A,BNA,0
2022-03-17,38100,A,CKV,0
2022-03-17,38100,A,MRB,0.0607
2022-03-18,39400,A,ASH,0.0102
2022-03-18,39400,A,BNA,0.3901
2022-03-18,39400,A,CKV,0.11
2022-03-18,39400,A,MRB,0
2022-03-19,46200,A,ASH,0.3008
2022-03-19,46200,A,BNA,3.0000000000000003e-4
2022-03-19,46200,A,CKV,1e-4
2022-03-19,46200,A,MRB,0.0303
2022-03-20,47500,A,ASH,0.1101
2022-03-20,47500,A,BNA,0
2022-03-20,47500,A,CKV,0
2022-03-20,47500,A,MRB,2e-4
2022-03-21,41700,A,ASH,0
2022-03-21,41700,A,BNA,0
2022-03-21,41700,A,CKV,0
2022-03-21,41700,A,MRB,0
2022-03-22,35700,A,ASH,0
2022-03-22,35700,A,BNA,0.0801
2022-03-22,35700,A,CKV,1.0401
2022-03-22,35700,A,MRB,0
2022-03-23,39000,A,ASH,0
2022-03-23,39000,A,BNA,1.37
2022-03-23,39000,A,CKV,0.3002
2022-03-23,39000,A,MRB,0.2003
2022-03-24,31000,A,ASH,0.4508
2022-03-24,31000,A,BNA,0
2022-03-24,31000,A,CKV,0.02
2022-03-24,31000,A,MRB,0.07
2022-03-25,30700,A,ASH,0.4503
2022-03-25,30700,A,BNA,1e-4
2022-03-25,30700,A,CKV,0
2022-03-25,30700,A,MRB,0
2022-03-26,25100,A,ASH,3.0000000000000003e-4
2022-03-26,25100,A,BNA,0
2022-03-26,25100,A,CKV,0
2022-03-26,25100,A,MRB,0.0302
2022-03-27,17500,A,ASH,0
2022-03-27,17500,A,BNA,0
2022-03-27,17500,A,CKV,0
2022-03-27,17500,A,MRB,5e-4
